"","id","Year","Lg","Tm","W","L","T","Div. Finish","Playoffs","PF","PA","PD","Coaches","AV","Passer","Rusher","Receiver","Pts...17","Yds...18","Pts...19","Yds...20","T/G","Pts±","Yds±","out of","MoV","SoS","SRS","OSRS","DSRS"
"807","16",1995,"NFL","Minnesota Vikings",8,8,0,"4th of 5",NA,412,385,27,"Green","McDaniel","Moon","Smith","Carter",4,4,27,20,2,10,8,30,1.7,2,3.7,5.1,-1.4
"808","16",1994,"NFL","Minnesota Vikings*",10,6,0,"1st of 5","Lost WC",356,314,42,"Green","Randle","Moon","Allen","Carter",7,3,13,5,13,8,2,28,2.6,0.6,3.2,2.4,0.8
"809","16",1993,"NFL","Minnesota Vikings*",9,7,0,"2nd of 5","Lost WC",277,290,-13,"Green","Randle","McMahon","Graham","Carter",20,17,12,1,5,17,8,28,-0.8,0.7,-0.1,-1.3,1.2
"810","16",1992,"NFL","Minnesota Vikings*",11,5,0,"1st of 5","Lost WC",374,249,125,"Green","Doleman","Gannon","Allen","Carter",4,11,7,8,3,4,10,28,7.8,-0.1,7.7,4.4,3.3
"811","16",1991,"NFL","Minnesota Vikings",8,8,0,"3rd of 5",NA,301,306,-5,"Burns","McDaniel","Gannon","Walker","Carter",13,10,16,14,9,16,12,28,-0.3,-1.7,-2,-0.2,-1.8
"812","16",1990,"NFL","Minnesota Vikings",6,10,0,"5th of 5",NA,351,326,25,"Burns","Browner","Gannon","Walker","Carter",9,12,16,13,18,13,12,28,1.6,0.9,2.4,2.6,-0.2
"813","16",1989,"NFL","Minnesota Vikings*",10,6,0,"1st of 5","Lost Div",351,275,76,"Burns","Doleman","Wilson","Walker","Carter",11,14,6,1,15,10,3,28,4.8,-0.4,4.3,0.2,4.1
"814","16",1988,"NFL","Minnesota Vikings*",11,5,0,"2nd of 5","Lost Div",406,233,173,"Burns","Lee","Wilson","Nelson","Carter",4,7,2,1,1,1,1,28,10.8,0,10.9,6.5,4.3
"815","16",1987,"NFL","Minnesota Vikings*",8,7,0,"2nd of 5","Lost Conf",336,335,1,"Burns","Zimmerman","Wilson","Nelson","Carter",13,15,16,10,12,12,14,28,0.1,-2.7,-2.6,-0.1,-2.5
"816","16",1986,"NFL","Minnesota Vikings",9,7,0,"2nd of 5",NA,398,273,125,"Burns","Nelson","Kramer","Nelson","Jordan",4,4,5,11,4,4,4,28,7.8,-1.3,6.5,4,2.5
"817","16",1985,"NFL","Minnesota Vikings",7,9,0,"3rd of 5",NA,346,359,-13,"Grant","Kramer","Kramer","Nelson","Carter",14,16,17,16,18,16,20,28,-0.8,-0.4,-1.2,0.1,-1.3
"818","16",1984,"NFL","Minnesota Vikings",3,13,0,"5th of 5",NA,276,484,-208,"Steckel","Tausch","Kramer","Anderson","Lewis",24,25,28,28,26,28,28,28,-13,2.1,-10.9,-2.7,-8.2
"819","16",1983,"NFL","Minnesota Vikings",8,8,0,"4th of 5",NA,316,348,-32,"Grant","Blair","Dils","Nelson","Nelson",18,20,17,19,2,20,21,28,-2,-1.1,-3.1,-2.9,-0.1
"820","16",1982,"NFL","Minnesota Vikings*",5,4,0,"2nd of 5","Lost Div",187,198,-11,"Grant","Blair","Kramer","Brown","White",13,14,20,19,7,16,15,28,-1.2,2.4,1.2,2.1,-1
"821","16",1981,"NFL","Minnesota Vikings",7,9,0,"4th of 5",NA,325,369,-44,"Grant","Brown","Kramer","Brown","Senser",13,6,21,17,25,18,10,28,-2.8,0.7,-2,0,-2.1
"822","16",1980,"NFL","Minnesota Vikings*",9,7,0,"1st of 5","Lost Div",317,308,9,"Grant","Blair","Kramer","Brown","Rashad",15,11,11,26,3,14,20,28,0.6,-0.9,-0.3,0,-0.3
"823","16",1979,"NFL","Minnesota Vikings",7,9,0,"3rd of 5",NA,259,337,-78,"Grant","Blair","Kramer","Young","Rashad",24,19,17,18,21,22,21,28,-4.9,-2.7,-7.5,-4.5,-3.1
"824","16",1978,"NFL","Minnesota Vikings*",8,7,1,"1st of 5","Lost Div",294,306,-12,"Grant","Tarkenton","Tarkenton","Foreman","Rashad",12,17,20,14,24,13,15,28,-0.8,0.6,-0.2,1,-1.1
"825","16",1977,"NFL","Minnesota Vikings*",9,5,0,"1st of 5","Lost Conf",231,227,4,"Grant","Foreman","Tarkenton","Foreman","White",16,14,13,11,28,14,7,28,0.3,-1.9,-1.6,-1,-0.6
"826","16",1976,"NFL","Minnesota Vikings*",11,2,1,"1st of 4","Lost SB",305,176,129,"Grant","Foreman","Tarkenton","Foreman","White",9,6,2,6,12,5,3,28,9.2,0.1,9.3,3.7,5.7
"827","16",1975,"NFL","Minnesota Vikings*",12,2,0,"1st of 4","Lost Div",377,180,197,"Grant","Foreman","Tarkenton","Foreman","Gilliam",3,5,3,1,2,2,1,26,14.1,-5.2,8.9,3.5,5.4
"828","16",1974,"NFL","Minnesota Vikings*",10,4,0,"1st of 4","Lost SB",310,195,115,"Grant","Yary","Tarkenton","Foreman","Lash",5,3,3,10,3,4,5,26,8.2,-2.1,6.1,3.6,2.5
"829","16",1973,"NFL","Minnesota Vikings*",12,2,0,"1st of 4","Lost SB",296,168,128,"Grant","Eller","Tarkenton","Foreman","Gilliam",9,7,2,12,5,5,8,26,9.1,-0.5,8.6,1.7,6.9
"830","16",1972,"NFL","Minnesota Vikings",7,7,0,"3rd of 4",NA,301,252,49,"Grant","Yary","Tarkenton","Reed","Gilliam",12,12,11,5,6,10,7,26,3.5,2.6,6.1,2.6,3.4
"831","16",1971,"NFL","Minnesota Vikings*",11,3,0,"1st of 4","Lost Div",245,139,106,"Grant","Page","Cuozzo","Jones","Grim",18,23,1,2,4,4,14,26,7.6,-1.1,6.5,-3.4,9.9
"832","16",1970,"NFL","Minnesota Vikings*",12,2,0,"1st of 4","Lost Div",335,143,192,"Grant","Page","Cuozzo","Osborn","Washington",3,19,1,1,4,1,1,26,13.7,1.4,15.1,5.9,9.2
"833","17",2021,"NFL","New England Patriots*",10,7,0,"2nd of 4","Lost WC",462,303,159,"Belichick","Judon","Jones","Harris","Meyers",6,15,2,4,8,3,6,32,9.4,-0.9,8.5,3.6,4.8
"834","17",2020,"NFL","New England Patriots",7,9,0,"3rd of 4",NA,326,353,-27,"Belichick","Newton","Newton","Harris","Meyers",27,27,7,15,13,19,22,32,-1.7,0.7,-1,-4.2,3.2
"835","17",2019,"NFL","New England Patriots*",12,4,0,"1st of 4","Lost WC",420,225,195,"Belichick","Gilmore","Brady","Michel","Edelman",7,15,1,1,1,2,4,32,12.2,-1.8,10.4,2.8,7.6
"836","17",2018,"NFL","New England Patriots*",11,5,0,"1st of 4","Won SB",436,325,111,"Belichick","Gilmore","Brady","Michel","Edelman",4,5,7,21,5,5,8,32,6.9,-1.8,5.2,3.1,2.1
"837","17",2017,"NFL","New England Patriots*",13,3,0,"1st of 4","Lost SB",458,296,162,"Belichick","Brady","Brady","Lewis","Gronkowski",2,1,5,29,11,1,9,32,10.1,-1.2,8.9,6.3,2.6
"838","17",2016,"NFL","New England Patriots*",14,2,0,"1st of 4","Won SB",441,250,191,"Belichick","Butler","Brady","Blount","Edelman",3,4,1,8,3,1,2,32,11.9,-2.7,9.3,4.3,5
"839","17",2015,"NFL","New England Patriots*",12,4,0,"1st of 4","Lost Conf",465,315,150,"Belichick","Brady","Brady","Blount","Gronkowski",3,6,10,9,5,3,8,32,9.4,-2.4,7,5.3,1.7
"840","17",2014,"NFL","New England Patriots*",12,4,0,"1st of 4","Won SB",468,313,155,"Belichick","Brady","Brady","Gray","Gronkowski",4,11,8,13,2,1,10,32,9.7,1.3,10.9,7.5,3.5
"841","17",2013,"NFL","New England Patriots*",12,4,0,"1st of 4","Lost Conf",444,338,106,"Belichick","Mankins","Brady","Ridley","Edelman",3,7,10,26,8,8,13,32,6.6,-0.7,5.9,4.5,1.4
"842","17",2012,"NFL","New England Patriots*",12,4,0,"1st of 4","Lost Conf",557,331,226,"Belichick","Brady","Brady","Ridley","Welker",1,1,9,25,1,1,5,32,14.1,-1.4,12.8,12.2,0.5
"843","17",2011,"NFL","New England Patriots*",13,3,0,"1st of 4","Lost SB",513,342,171,"Belichick","Brady","Brady","Green-Ellis","Welker",3,2,15,31,3,3,10,32,10.7,-1.4,9.3,9.4,-0.1
"844","17",2010,"NFL","New England Patriots*",14,2,0,"1st of 4","Lost Div",518,313,205,"Belichick","Vollmer","Brady","Green-Ellis","Welker",1,8,8,25,1,1,19,32,12.8,2.6,15.4,12.6,2.8
"845","17",2009,"NFL","New England Patriots*",10,6,0,"1st of 4","Lost WC",427,285,142,"Belichick","Brady","Brady","Maroney","Welker",6,3,5,11,8,4,3,32,8.9,2.3,11.2,6.7,4.5
"846","17",2008,"NFL","New England Patriots",11,5,0,"2nd of 4",NA,410,309,101,"Belichick","Cassel","Cassel","Morris","Welker",8,5,8,10,15,6,6,32,6.3,-2.4,3.9,2.3,1.6
"847","17",2007,"NFL","New England Patriots*",16,0,0,"1st of 4","Lost SB",589,274,315,"Belichick","Brady","Brady","Maroney","Moss",1,1,4,4,3,1,1,32,19.7,0.4,20.1,15.9,4.2
"848","17",2006,"NFL","New England Patriots*",12,4,0,"1st of 4","Lost Conf",385,237,148,"Belichick","Seymour","Brady","Dillon","Caldwell",7,11,2,6,4,4,8,32,9.3,1,10.2,4.3,5.9
"849","17",2005,"NFL","New England Patriots*",10,6,0,"1st of 4","Lost Div",379,338,41,"Belichick","Brady","Brady","Dillon","Branch",10,7,17,26,20,13,14,32,2.6,0.6,3.1,3.7,-0.5
"850","17",2004,"NFL","New England Patriots*",14,2,0,"1st of 4","Won SB",437,260,177,"Belichick","Brady","Brady","Dillon","Givens",4,7,2,9,8,1,4,32,11.1,1.8,12.8,6.4,6.5
"851","17",2003,"NFL","New England Patriots*",14,2,0,"1st of 4","Won SB",348,238,110,"Belichick","Law","Brady","Smith","Branch",12,17,1,7,2,6,14,32,6.9,0.1,6.9,2.1,4.9
"852","17",2002,"NFL","New England Patriots",9,7,0,"2nd of 4",NA,381,346,35,"Belichick","Brady","Brady","Smith","Brown",10,21,17,23,10,14,20,32,2.2,1.8,4,2.1,1.9
"853","17",2001,"NFL","New England Patriots*",11,5,0,"1st of 5","Won SB",371,272,99,"Belichick","Brown","Brady","Smith","Brown",6,19,6,24,9,7,25,31,6.2,-1.9,4.3,1.2,3.1
"854","17",2000,"NFL","New England Patriots",5,11,0,"5th of 5",NA,276,338,-62,"Belichick","Bledsoe","Bledsoe","Faulk","Glenn",25,22,17,20,18,23,24,31,-3.9,1.4,-2.5,-2.7,0.2
"855","17",1999,"NFL","New England Patriots",8,8,0,"5th of 5",NA,299,284,15,"Carroll","Milloy","Bledsoe","Allen","Glenn",20,18,7,8,15,16,12,31,0.9,1.3,2.2,-1,3.2
"856","17",1998,"NFL","New England Patriots*",9,7,0,"4th of 5","Lost WC",337,329,8,"Carroll","Law","Bledsoe","Edwards","Glenn",11,11,14,20,9,14,15,30,0.5,3.4,3.9,1.1,2.8
"857","17",1997,"NFL","New England Patriots*",10,6,0,"1st of 5","Lost Div",369,289,80,"Carroll","Bledsoe","Bledsoe","Martin","Jefferson",8,15,8,19,4,5,14,30,5,0.3,5.3,2.3,3
"858","17",1996,"NFL","New England Patriots*",11,5,0,"1st of 5","Lost SB",418,313,105,"Parcells","Bledsoe","Bledsoe","Martin","Glenn",2,7,14,19,7,5,12,30,6.6,-1.5,5.1,4.9,0.2
"859","17",1995,"NFL","New England Patriots",6,10,0,"4th of 5",NA,294,377,-83,"Parcells","Martin","Bledsoe","Martin","Brisby",23,12,25,28,25,25,19,30,-5.2,-0.2,-5.4,-2.8,-2.6
"860","17",1994,"NFL","New England Patriots*",10,6,0,"2nd of 5","Lost WC",351,312,39,"Parcells","Bledsoe","Bledsoe","Butts","Coates",8,4,12,18,11,9,7,28,2.4,0.8,3.2,1.9,1.3
"861","17",1993,"NFL","New England Patriots",5,11,0,"4th of 5",NA,238,286,-48,"Parcells","Tippett","Bledsoe","Russell","Coates",22,12,11,13,24,22,11,28,-3,-0.8,-3.8,-4,0.3
"862","17",1992,"NFL","New England Patriots",2,14,0,"5th of 5",NA,205,363,-158,"MacPherson","Brown","Millen","Vaughn","Fryar",27,27,23,19,27,27,28,28,-9.9,-1.1,-11,-6.5,-4.5
"863","17",1991,"NFL","New England Patriots",6,10,0,"4th of 5",NA,211,305,-94,"MacPherson","Brown","Millen","Russell","Fryar",25,22,15,26,25,23,25,28,-5.9,-2.8,-8.7,-7.9,-0.8
"864","17",1990,"NFL","New England Patriots",1,15,0,"5th of 5",NA,181,446,-265,"Rust","Marion","Wilson","Stephens","Fryar",28,26,27,27,18,28,28,28,-16.6,2,-14.6,-7.5,-7.1
"865","17",1989,"NFL","New England Patriots",5,11,0,"4th of 5",NA,297,391,-94,"Berry","Rembert","Grogan","Stephens","Dykes",21,8,23,23,22,23,18,28,-5.9,-1.2,-7,-3,-4
"866","17",1988,"NFL","New England Patriots",9,7,0,"3rd of 5",NA,250,284,-34,"Berry","Rembert","Flutie","Stephens","Morgan",24,27,5,5,19,16,20,28,-2.1,2,-0.2,-4.5,4.4
"867","17",1987,"NFL","New England Patriots",8,7,0,"2nd of 5",NA,320,293,27,"Berry","Tippett","Grogan","Collins","Morgan",15,23,9,11,4,9,20,28,1.8,1.3,3.1,0.5,2.6
"868","17",1986,"NFL","New England Patriots*",11,5,0,"1st of 5","Lost Div",412,307,105,"Berry","Morgan","Eason","James","Morgan",2,13,10,16,2,5,12,28,6.6,-0.9,5.7,4.4,1.3
"869","17",1985,"NFL","New England Patriots*",11,5,0,"3rd of 5","Lost SB",362,290,72,"Berry","Tippett","Eason","James","Morgan",10,9,6,7,7,6,6,28,4.5,1.3,5.8,2,3.8
"870","17",1984,"NFL","New England Patriots",9,7,0,"2nd of 5",NA,362,352,10,"Meyer,Berry","Hannah","Eason","James","Ramsey",10,14,18,9,18,12,11,28,0.6,-0.8,-0.1,1,-1.1
"871","17",1983,"NFL","New England Patriots",8,8,0,"2nd of 5",NA,274,289,-15,"Meyer","Hannah","Grogan","Collins","Morgan",24,13,3,20,16,15,20,28,-0.9,-0.1,-1,-4.7,3.7
"872","17",1982,"NFL","New England Patriots*",5,4,0,"3rd of 5","Lost WC",143,157,-14,"Meyer","Haynes","Grogan","Collins","Morgan",21,21,7,13,4,17,17,28,-1.6,-0.8,-2.4,-3.7,1.3
"873","17",1981,"NFL","New England Patriots",2,14,0,"5th of 5",NA,322,370,-48,"Erhardt","Hannah","Grogan","Collins","Morgan",15,9,22,25,27,19,18,28,-3,-0.7,-3.7,-0.6,-3.1
"874","17",1980,"NFL","New England Patriots",10,6,0,"2nd of 5",NA,441,325,116,"Erhardt","Hannah","Grogan","Ferguson","Morgan",2,10,17,8,14,5,7,28,7.3,-0.8,6.5,6.8,-0.3
"875","17",1979,"NFL","New England Patriots",9,7,0,"2nd of 5",NA,411,326,85,"Erhardt","Hannah","Grogan","Cunningham","Jackson",2,8,15,3,9,3,3,28,5.3,-0.2,5.1,6.1,-1.1
"876","17",1978,"NFL","New England Patriots*",11,5,0,"1st of 5","Lost Div",358,286,72,"Fairbanks,Erhardt,Bullough","Grogan","Grogan","Cunningham","Morgan",4,1,13,9,17,5,2,28,4.5,0.5,5,3.6,1.4
"877","17",1977,"NFL","New England Patriots",9,5,0,"3rd of 5",NA,278,217,61,"Fairbanks","Cunningham","Grogan","Cunningham","Stingley",9,11,9,5,21,8,5,28,4.4,-0.4,4,2.5,1.5
"878","17",1976,"NFL","New England Patriots*",11,3,0,"2nd of 5","Lost Div",376,236,140,"Fairbanks","Haynes","Grogan","Cunningham","Stingley",2,8,11,11,3,4,10,28,10,-1.4,8.6,6.5,2.2
"879","17",1975,"NFL","New England Patriots",3,11,0,"5th of 5",NA,258,358,-100,"Fairbanks","Howard","Grogan","Cunningham","Vataha",14,13,22,14,26,21,15,26,-7.1,2.9,-4.3,-2.3,-2
"880","17",1974,"NFL","New England Patriots",7,7,0,"3rd of 5",NA,348,289,59,"Fairbanks","Herron","Plunkett","Herron","Vataha",2,6,20,13,15,9,9,26,4.2,0.6,4.8,6.6,-1.8
"881","17",1973,"NFL","New England Patriots",5,9,0,"3rd of 5",NA,258,300,-42,"Fairbanks","Plunkett","Plunkett","Cunningham","Rucker",16,17,16,18,23,15,18,26,-3,-3,-6,-2.6,-3.4
"882","17",1972,"NFL","New England Patriots",3,11,0,"5th of 5",NA,192,446,-254,"Mazur,Bengtson","Garrett","Plunkett","Ashton","Rucker",24,21,26,26,25,26,26,26,-18.1,0.7,-17.4,-6.3,-11.1
"883","17",1971,"NFL","New England Patriots",6,8,0,"3rd of 5",NA,238,325,-87,"Mazur","Garrett","Plunkett","Garrett","Vataha",19,21,21,15,17,22,21,26,-6.2,1.1,-5.1,-2.1,-3
"884","17",1970,"NFL","Boston Patriots",2,12,0,"5th of 5",NA,149,361,-212,"Rush,Mazur","Morris","Kapp","Nance","Sellers",26,26,26,23,25,26,26,26,-15.1,-0.7,-15.9,-9.1,-6.8
"885","18",2021,"NFL","New Orleans Saints",9,8,0,"2nd of 4",NA,364,335,29,"Payton","Davis","Winston","Kamara","Callaway",19,28,4,7,8,14,21,32,1.7,0.3,2,-1.5,3.6
"886","18",2020,"NFL","New Orleans Saints*",12,4,0,"1st of 4","Lost Div",482,337,145,"Payton","Ramczyk","Brees","Kamara","Kamara",5,12,5,4,3,2,2,32,9.1,0.5,9.6,5.1,4.5
"887","18",2019,"NFL","New Orleans Saints*",13,3,0,"1st of 4","Lost WC",458,341,117,"Payton","Thomas","Brees","Kamara","Thomas",3,9,13,11,2,5,7,32,7.3,0,7.4,5,2.3
"888","18",2018,"NFL","New Orleans Saints*",13,3,0,"1st of 4","Lost Conf",504,353,151,"Payton","Brees","Brees","Kamara","Thomas",3,8,14,14,7,1,10,32,9.4,0.6,10.1,7.9,2.2
"889","18",2017,"NFL","New Orleans Saints*",11,5,0,"1st of 4","Lost Div",448,326,122,"Payton","Jordan","Brees","Ingram","Thomas",4,2,10,17,9,6,5,32,7.6,1.5,9.2,7,2.2
"890","18",2016,"NFL","New Orleans Saints",7,9,0,"3rd of 4",NA,469,454,15,"Payton","Brees","Brees","Ingram","Cooks",2,1,31,27,23,17,3,32,0.9,0.6,1.5,6.8,-5.3
"891","18",2015,"NFL","New Orleans Saints",7,9,0,"3rd of 4",NA,408,476,-68,"Payton","Brees","Brees","Ingram","Cooks",8,2,32,31,15,22,18,32,-4.3,-2.3,-6.6,1.1,-7.6
"892","18",2014,"NFL","New Orleans Saints",7,9,0,"2nd of 4",NA,401,424,-23,"Payton","Brees","Brees","Ingram","Stills",9,1,28,31,31,20,9,32,-1.4,-1.5,-2.9,1.9,-4.8
"893","18",2013,"NFL","New Orleans Saints*",11,5,0,"2nd of 4","Lost Div",414,304,110,"Payton","Brees","Brees","Thomas","Graham",10,4,4,4,14,7,2,32,6.9,1.9,8.8,3.8,5
"894","18",2012,"NFL","New Orleans Saints",7,9,0,"3rd of 4",NA,461,454,7,"Vitt,Kromer","Evans","Brees","Ingram","Colston",3,2,31,32,14,15,26,32,0.4,1,1.4,6.5,-5.1
"895","18",2011,"NFL","New Orleans Saints*",13,3,0,"1st of 4","Lost Div",547,339,208,"Payton","Brees","Brees","Sproles","Graham",2,1,13,24,19,1,2,32,13,-1.6,11.4,10.6,0.8
"896","18",2010,"NFL","New Orleans Saints*",11,5,0,"2nd of 4","Lost WC",384,307,77,"Payton","Evans","Brees","Ivory","Colston",11,6,7,4,23,7,4,32,4.8,-2.5,2.3,1.5,0.8
"897","18",2009,"NFL","New Orleans Saints*",13,3,0,"1st of 4","Won SB",510,341,169,"Payton","Evans","Brees","Thomas","Colston",1,1,20,25,3,1,9,32,10.6,0.2,10.8,11.2,-0.5
"898","18",2008,"NFL","New Orleans Saints",8,8,0,"4th of 4",NA,463,393,70,"Payton","Brees","Brees","Thomas","Moore",1,1,26,23,22,10,3,32,4.4,-0.3,4,6.8,-2.8
"899","18",2007,"NFL","New Orleans Saints",7,9,0,"3rd of 4",NA,379,388,-9,"Payton","Brees","Brees","Bush","Colston",12,4,25,26,22,19,14,32,-0.6,-2,-2.5,1.9,-4.5
"900","18",2006,"NFL","New Orleans Saints*",10,6,0,"1st of 4","Lost Conf",413,322,91,"Payton","Brees","Brees","McAllister","Colston",5,1,13,11,22,6,1,32,5.7,-1.6,4,4.9,-0.9
"901","18",2005,"NFL","New Orleans Saints",3,13,0,"4th of 4",NA,235,398,-163,"Haslett","Brooks","Brooks","Smith","Stallworth",31,20,28,14,31,30,19,32,-10.2,-0.9,-11.1,-6.2,-4.9
"902","18",2004,"NFL","New Orleans Saints",8,8,0,"2nd of 4",NA,348,405,-57,"Haslett","Brooks","Brooks","McAllister","Horn",14,15,27,32,10,24,31,32,-3.6,-2,-5.6,-1.2,-4.3
"903","18",2003,"NFL","New Orleans Saints",8,8,0,"2nd of 4",NA,340,326,14,"Haslett","McAllister","Brooks","McAllister","Horn",14,11,14,18,18,17,15,32,0.9,-1.1,-0.3,0.1,-0.4
"904","18",2002,"NFL","New Orleans Saints",9,7,0,"3rd of 4",NA,432,388,44,"Haslett","Brooks","Brooks","McAllister","Horn",3,19,26,27,9,10,25,32,2.8,-0.3,2.4,5.8,-3.3
"905","18",2001,"NFL","New Orleans Saints",7,9,0,"3rd of 5",NA,333,409,-76,"Haslett","Brooks","Brooks","Williams","Horn",13,10,27,16,21,24,13,31,-4.8,-0.1,-4.8,-0.1,-4.7
"906","18",2000,"NFL","New Orleans Saints*",10,6,0,"1st of 5","Lost Div",354,305,49,"Haslett","Glover","Blake","Williams","Horn",10,10,10,8,8,12,10,31,3.1,-2.2,0.9,-1.2,2.1
"907","18",1999,"NFL","New Orleans Saints",3,13,0,"5th of 5",NA,260,434,-174,"Ditka","Roaf","Tolliver","Williams","Kennison",29,19,28,20,19,29,24,31,-10.9,-1.3,-12.1,-5.3,-6.9
"908","18",1998,"NFL","New Orleans Saints",6,10,0,"3rd of 5",NA,305,359,-54,"Ditka","Glover","Tolliver","Smith","Dawkins",21,28,21,26,16,19,30,30,-3.4,3.5,0.1,-1.5,1.6
"909","18",1997,"NFL","New Orleans Saints",6,10,0,"4th of 5",NA,237,327,-90,"Ditka","Tubbs","Shuler","Zellars","Hill",30,30,16,4,30,25,27,30,-5.6,-1.8,-7.4,-6.8,-0.6
"910","18",1996,"NFL","New Orleans Saints",3,13,0,"5th of 5",NA,229,339,-110,"Mora,Venturi","Martin","Everett","Bates","Haynes",29,29,20,13,28,28,27,30,-6.9,-1.2,-8.1,-7.1,-1
"911","18",1995,"NFL","New Orleans Saints",7,9,0,"5th of 5",NA,319,348,-29,"Mora","Roaf","Everett","Bates","Early",20,19,18,22,7,20,20,30,-1.8,-0.3,-2.2,-1.7,-0.4
"912","18",1994,"NFL","New Orleans Saints",7,9,0,"2nd of 4",NA,348,407,-59,"Mora","Roaf","Everett","Bates","Haynes",9,12,27,25,15,22,17,28,-3.7,0.1,-3.6,1,-4.6
"913","18",1993,"NFL","New Orleans Saints",8,8,0,"2nd of 4",NA,317,343,-26,"Mora","Turnbull","Wilson","Brown","Martin",11,21,22,7,20,20,15,28,-1.6,0.3,-1.3,0.7,-2.1
"914","18",1992,"NFL","New Orleans Saints*",12,4,0,"2nd of 4","Lost WC",330,202,128,"Mora","Swilling","Hebert","Dunbar","Martin",10,14,1,2,5,3,7,28,8,-0.2,7.8,0.7,7.1
"915","18",1991,"NFL","New Orleans Saints*",11,5,0,"1st of 4","Lost WC",341,211,130,"Mora","Swilling","Hebert","McAfee","Turner",8,15,1,2,1,5,4,28,8.1,0.9,9,2.8,6.3
"916","18",1990,"NFL","New Orleans Saints*",8,8,0,"2nd of 4","Lost WC",274,275,-1,"Mora","Swilling","Walsh","Heyward","Martin",22,23,8,15,26,16,18,28,-0.1,-1.2,-1.3,-4.7,3.4
"917","18",1989,"NFL","New Orleans Saints",9,7,0,"3rd of 4",NA,386,301,85,"Mora","Hilliard","Hebert","Hilliard","Martin",5,11,11,12,7,6,15,28,5.3,-0.7,4.6,2.3,2.2
"918","18",1988,"NFL","New Orleans Saints",10,6,0,"3rd of 4",NA,312,283,29,"Mora","Mills","Hebert","Hilliard","Martin",18,16,4,12,15,11,13,28,1.8,-0.3,1.5,-1,2.6
"919","18",1987,"NFL","New Orleans Saints*",12,3,0,"2nd of 4","Lost WC",422,283,139,"Mora","Waymer","Hebert","Mayes","Martin",2,14,5,4,1,3,7,28,9.3,0.8,10.1,6.8,3.3
"920","18",1986,"NFL","New Orleans Saints",7,9,0,"4th of 4",NA,288,287,1,"Mora","Jackson","Wilson","Mayes","Martin",19,21,7,14,14,15,19,28,0.1,0,0,-2.5,2.5
"921","18",1985,"NFL","New Orleans Saints",5,11,0,"3rd of 4",NA,294,401,-107,"Phillips,Phillips","Wilson","Wilson","Wilson","Brenner",21,27,22,24,11,23,26,28,-6.7,-0.1,-6.8,-3,-3.9
"922","18",1984,"NFL","New Orleans Saints",7,9,0,"3rd of 4",NA,298,361,-63,"Phillips","Jackson","Todd","Rogers","Young",20,20,19,4,28,22,15,28,-3.9,1,-2.9,-1.7,-1.2
"923","18",1983,"NFL","New Orleans Saints",8,8,0,"3rd of 4",NA,319,337,-18,"Phillips","Jackson","Stabler","Rogers","Groth",17,23,12,2,20,16,10,28,-1.1,1.1,0,-1.1,1.1
"924","18",1982,"NFL","New Orleans Saints",4,5,0,"2nd of 4",NA,129,160,-31,"Phillips","Winston","Stabler","Rogers","Groth",26,20,8,5,19,21,13,28,-3.4,-0.3,-3.8,-5.7,1.9
"925","18",1981,"NFL","New Orleans Saints",4,12,0,"4th of 4",NA,207,378,-171,"Phillips","Rogers","Manning","Rogers","Merkens",28,25,24,11,22,27,23,28,-10.7,1.2,-9.5,-7.2,-2.3
"926","18",1980,"NFL","New Orleans Saints",1,15,0,"4th of 4",NA,291,487,-196,"Stanfel,Nolan","Manning","Manning","Rogers","Chandler",21,17,28,28,27,28,27,28,-12.3,1.8,-10.4,-1.1,-9.4
"927","18",1979,"NFL","New Orleans Saints",8,8,0,"2nd of 4",NA,370,360,10,"Nolan","Manning","Manning","Muncie","Chandler",6,4,22,22,8,14,14,28,0.6,-1.8,-1.2,2.3,-3.5
"928","18",1978,"NFL","New Orleans Saints",7,9,0,"3rd of 4",NA,281,298,-17,"Nolan","Manning","Manning","Galbreath","Childs",16,8,16,15,2,16,9,28,-1.1,-0.6,-1.7,-0.5,-1.2
"929","18",1977,"NFL","New Orleans Saints",3,11,0,"4th of 4",NA,232,336,-104,"Stram","Muncie","Manning","Muncie","Childs",15,21,26,25,21,24,25,28,-7.4,-1.7,-9.2,0.3,-9.4
"930","18",1976,"NFL","New Orleans Saints",4,10,0,"4th of 5",NA,253,346,-93,"Stram","Galbreath","Douglass","Muncie","Herrmann",17,21,23,19,7,22,23,28,-6.6,0.5,-6.1,-0.6,-5.5
"931","18",1975,"NFL","New Orleans Saints",2,12,0,"4th of 4",NA,165,360,-195,"North,Hefferle","Pollard","Manning","Strachan","Seal",26,26,23,13,15,26,24,26,-13.9,-0.1,-14.1,-8.2,-5.9
"932","18",1974,"NFL","New Orleans Saints",5,9,0,"3rd of 4",NA,166,263,-97,"North","Newsome","Manning","Maxson","Newland",24,17,14,7,11,22,15,26,-6.9,-0.4,-7.3,-5.7,-1.7
"933","18",1973,"NFL","New Orleans Saints",5,9,0,"4th of 4",NA,163,312,-149,"North","Manning","Manning","Phillips","Newland",26,22,18,23,19,24,24,26,-10.6,1.9,-8.8,-7,-1.7
"934","18",1972,"NFL","New Orleans Saints",2,11,1,"4th of 4",NA,215,361,-146,"Roberts","Manning","Manning","Gresham","Abramowicz",22,20,23,21,21,23,22,26,-10.4,0.2,-10.2,-5.3,-5
